Date,Open,High,Low,Close,Volume
2000-08-14,47671,47671,47671,47671,0
2000-08-16,47976,47976,47976,47976,0
2000-08-17,47537,47537,47537,47537,0
2000-08-18,47322,47322,47322,47322,0
2000-08-21,47437,47437,47437,47437,0
2000-08-22,47383,47383,47383,47383,0
2000-08-23,47695,47695,47695,47695,0
2000-08-24,47273,47273,47273,47273,0
2000-08-25,47624,47624,47624,47624,0
2000-08-28,47722,47722,47722,47722,0
2000-08-29,47493,47493,47493,47493,0
2000-08-30,47617,47617,47617,47617,0
2000-08-31,48134,48134,48134,48134,0
2000-09-01,48322,48322,48322,48322,0
2000-09-04,48564,48564,48564,48564,0
2000-09-05,48322,48322,48322,48322,0
2000-09-06,48357,48357,48357,48357,0
2000-09-07,48635,48635,48635,48635,0
2000-09-08,48059,48059,48059,48059,0
2000-09-11,48256,48256,48256,48256,0
2000-09-12,48071,48071,48071,48071,0
2000-09-13,47551,47551,47551,47551,0
2000-09-14,47793,47793,47793,47793,0
2000-09-15,47258,47258,47258,47258,0
2000-09-18,46722,46722,46722,46722,0
2000-09-19,46641,46641,46641,46641,0
2000-09-20,45699,45699,45699,45699,0
2000-09-21,45143,45143,45143,45143,0
2000-09-22,45572,45572,45572,45572,0
2000-09-25,45921,45921,45921,45921,0
2000-09-26,45621,45621,45621,45621,0
2000-09-27,45780,45780,45780,45780,0
2000-09-28,45594,45594,45594,45594,0
2000-09-29,45419,45419,45419,45419,0
2000-10-02,45941,45941,45941,45941,0
2000-10-03,45958,45958,45958,45958,0
2000-10-04,45663,45663,45663,45663,0
2000-10-05,45699,45699,45699,45699,0
2000-10-06,45031,45031,45031,45031,0
2000-10-09,44333,44333,44333,44333,0
2000-10-10,44608,44608,44608,44608,0
2000-10-11,43657,43657,43657,43657,0
2000-10-12,43452,43452,43452,43452,0
2000-10-13,44291,44291,44291,44291,0
2000-10-16,44367,44367,44367,44367,0
2000-10-17,44150,44150,44150,44150,0
2000-10-18,44030,44030,44030,44030,0
2000-10-19,45114,45114,45114,45114,0
2000-10-20,45394,45394,45394,45394,0
2000-10-23,45719,45719,45719,45719,0
2000-10-24,46297,46297,46297,46297,0
2000-10-25,46151,46151,46151,46151,0
2000-10-26,46077,46077,46077,46077,0
2000-10-27,46805,46805,46805,46805,0
2000-10-30,46953,46953,46953,46953,0
2000-10-31,47459,47459,47459,47459,0
2000-11-01,48047,48047,48047,48047,0
2000-11-02,47876,47876,47876,47876,0
2000-11-03,47937,47937,47937,47937,0
2000-11-06,48220,48220,48220,48220,0
2000-11-07,48335,48335,48335,48335,0
2000-11-08,48056,48056,48056,48056,0
2000-11-09,47988,47988,47988,47988,0
2000-11-10,47263,47263,47263,47263,0
2000-11-13,46539,46539,46539,46539,0
2000-11-14,47854,47854,47854,47854,0
2000-11-15,48437,48437,48437,48437,0
2000-11-16,48012,48012,48012,48012,0
2000-11-17,47817,47817,47817,47817,0
2000-11-20,47071,47071,47071,47071,0
2000-11-21,47366,47366,47366,47366,0
2000-11-22,46402,46402,46402,46402,0
2000-11-23,46880,46880,46880,46880,0
2000-11-24,47654,47654,47654,47654,0
2000-11-27,47624,47624,47624,47624,0
2000-11-28,47219,47219,47219,47219,0
2000-11-29,47563,47563,47563,47563,0
2000-11-30,46290,46290,46290,46290,0
2000-12-01,46426,46426,46426,46426,0
2000-12-04,45155,45155,45155,45155,0
2000-12-05,46102,46102,46102,46102,0
2000-12-06,45707,45707,45707,45707,0
2000-12-07,45358,45358,45358,45358,0
2000-12-08,45548,45548,45548,45548,0
2000-12-11,45794,45794,45794,45794,0
2000-12-12,45731,45731,45731,45731,0
2000-12-13,45272,45272,45272,45272,0
2000-12-14,44467,44467,44467,44467,0
2000-12-15,43603,43603,43603,43603,0
2000-12-18,43391,43391,43391,43391,0
2000-12-19,44291,44291,44291,44291,0
2000-12-20,43222,43222,43222,43222,0
2000-12-21,42942,42942,42942,42942,0
2000-12-22,43347,43347,43347,43347,0
2000-12-27,43967,43967,43967,43967,0
2000-12-28,44213,44213,44213,44213,0
2000-12-29,43662,43662,43662,43662,0
2001-01-02,42759,42759,42759,42759,0
2001-01-03,41746,41746,41746,41746,0
2001-01-04,42676,42676,42676,42676,0
2001-01-05,42795,42795,42795,42795,0
2001-01-08,42651,42651,42651,42651,0
2001-01-09,42627,42627,42627,42627,0
2001-01-10,42747,42747,42747,42747,0
2001-01-11,43403,43403,43403,43403,0
2001-01-12,44037,44037,44037,44037,0
2001-01-15,44047,44047,44047,44047,0
2001-01-16,43576,43576,43576,43576,0
2001-01-17,44735,44735,44735,44735,0
2001-01-18,44630,44630,44630,44630,0
2001-01-19,44418,44418,44418,44418,0
2001-01-22,44499,44499,44499,44499,0
2001-01-23,44201,44201,44201,44201,0
2001-01-24,44779,44779,44779,44779,0
2001-01-25,44818,44818,44818,44818,0
2001-01-26,44635,44635,44635,44635,0
2001-01-29,44484,44484,44484,44484,0
2001-01-30,44784,44784,44784,44784,0
2001-01-31,45067,45067,45067,45067,0
2001-02-01,44579,44579,44579,44579,0
2001-02-02,44101,44101,44101,44101,0
2001-02-05,43715,43715,43715,43715,0
2001-02-06,43740,43740,43740,43740,0
2001-02-07,43139,43139,43139,43139,0
2001-02-08,43183,43183,43183,43183,0
2001-02-09,42549,42549,42549,42549,0
2001-02-12,43198,43198,43198,43198,0
2001-02-13,43057,43057,43057,43057,0
2001-02-14,42449,42449,42449,42449,0
2001-02-15,42776,42776,42776,42776,0
2001-02-16,41856,41856,41856,41856,0
2001-02-19,41919,41919,41919,41919,0
2001-02-20,41270,41270,41270,41270,0
2001-02-21,40938,40938,40938,40938,0
2001-02-22,40563,40563,40563,40563,0
2001-02-23,39884,39884,39884,39884,0
2001-02-26,40287,40287,40287,40287,0
2001-02-27,40089,40089,40089,40089,0
2001-02-28,40036,40036,40036,40036,0
2001-03-01,39338,39338,39338,39338,0
2001-03-02,39030,39030,39030,39030,0
2001-03-05,38994,38994,38994,38994,0
2001-03-06,39787,39787,39787,39787,0
2001-03-07,40014,40014,40014,40014,0
2001-03-08,40019,40019,40019,40019,0
2001-03-09,39277,39277,39277,39277,0
2001-03-12,38174,38174,38174,38174,0
2001-03-13,38179,38179,38179,38179,0
2001-03-14,37808,37808,37808,37808,0
2001-03-15,38103,38103,38103,38103,0
2001-03-16,37439,37439,37439,37439,0
2001-03-19,37466,37466,37466,37466,0
2001-03-20,38003,38003,38003,38003,0
2001-03-21,37576,37576,37576,37576,0
2001-03-22,35919,35919,35919,35919,0
2001-03-23,37000,37000,37000,37000,0
2001-03-26,37952,37952,37952,37952,0
2001-03-27,38930,38930,38930,38930,0
2001-03-28,38381,38381,38381,38381,0
2001-03-29,38952,38952,38952,38952,0
2001-03-30,38996,38996,38996,38996,0
2001-04-02,39069,39069,39069,39069,0
2001-04-03,37940,37940,37940,37940,0
2001-04-04,38376,38376,38376,38376,0
2001-04-05,38986,38986,38986,38986,0
2001-04-06,39064,39064,39064,39064,0
2001-04-09,39460,39460,39460,39460,0
2001-04-10,39889,39889,39889,39889,0
2001-04-11,39718,39718,39718,39718,0
2001-04-12,39926,39926,39926,39926,0
2001-04-17,39987,39987,39987,39987,0
2001-04-18,40824,40824,40824,40824,0
2001-04-19,40614,40614,40614,40614,0
2001-04-20,40292,40292,40292,40292,0
2001-04-23,39574,39574,39574,39574,0
2001-04-24,40060,40060,40060,40060,0
2001-04-25,40133,40133,40133,40133,0
2001-04-26,40036,40036,40036,40036,0
2001-04-27,40470,40470,40470,40470,0
2001-04-30,41121,41121,41121,41121,0
2001-05-02,41124,41124,41124,41124,0
2001-05-03,40104,40104,40104,40104,0
2001-05-04,40228,40228,40228,40228,0
2001-05-07,40377,40377,40377,40377,0
2001-05-08,40160,40160,40160,40160,0
2001-05-09,39682,39682,39682,39682,0
2001-05-10,40136,40136,40136,40136,0
2001-05-11,40162,40162,40162,40162,0
2001-05-14,40294,40294,40294,40294,0
2001-05-15,40050,40050,40050,40050,0
2001-05-16,39958,39958,39958,39958,0
2001-05-17,39899,39899,39899,39899,0
2001-05-18,40043,40043,40043,40043,0
2001-05-21,39765,39765,39765,39765,0
2001-05-22,40355,40355,40355,40355,0
2001-05-23,40150,40150,40150,40150,0
2001-05-24,40531,40531,40531,40531,0
2001-05-25,40119,40119,40119,40119,0
2001-05-28,40287,40287,40287,40287,0
2001-05-29,39855,39855,39855,39855,0
2001-05-30,39101,39101,39101,39101,0
2001-05-31,38996,38996,38996,38996,0
2001-06-01,38747,38747,38747,38747,0
2001-06-04,38552,38552,38552,38552,0
2001-06-05,38986,38986,38986,38986,0
2001-06-06,38547,38547,38547,38547,0
2001-06-07,38867,38867,38867,38867,0
2001-06-08,39184,39184,39184,39184,0
2001-06-11,39096,39096,39096,39096,0
2001-06-12,38425,38425,38425,38425,0
2001-06-13,38554,38554,38554,38554,0
2001-06-14,37852,37852,37852,37852,0
2001-06-15,37469,37469,37469,37469,0
2001-06-18,36900,36900,36900,36900,0
2001-06-19,37061,37061,37061,37061,0
2001-06-20,36683,36683,36683,36683,0
2001-06-21,36402,36402,36402,36402,0
2001-06-22,36629,36629,36629,36629,0
2001-06-25,36993,36993,36993,36993,0
2001-06-26,36568,36568,36568,36568,0
2001-06-27,36700,36700,36700,36700,0
2001-06-28,37159,37159,37159,37159,0
2001-06-29,37315,37315,37315,37315,0
2001-07-02,38130,38130,38130,38130,0
2001-07-03,37842,37842,37842,37842,0
2001-07-04,37703,37703,37703,37703,0
2001-07-05,37625,37625,37625,37625,0
2001-07-06,36802,36802,36802,36802,0
2001-07-09,36846,36846,36846,36846,0
2001-07-10,36629,36629,36629,36629,0
2001-07-11,36180,36180,36180,36180,0
2001-07-12,36205,36205,36205,36205,0
2001-07-13,36336,36336,36336,36336,0
2001-07-16,36253,36253,36253,36253,0
2001-07-17,35641,35641,35641,35641,0
2001-07-18,35153,35153,35153,35153,0
2001-07-19,35646,35646,35646,35646,0
2001-07-20,35475,35475,35475,35475,0
2001-07-23,35707,35707,35707,35707,0
2001-07-24,35616,35616,35616,35616,0
2001-07-25,35355,35355,35355,35355,0
2001-07-26,35575,35575,35575,35575,0
2001-07-27,36070,36070,36070,36070,0
2001-07-30,36400,36400,36400,36400,0
2001-07-31,36507,36507,36507,36507,0
2001-08-01,36744,36744,36744,36744,0
2001-08-02,36527,36527,36527,36527,0
2001-08-03,36458,36458,36458,36458,0
2001-08-06,36788,36788,36788,36788,0
2001-08-07,36861,36861,36861,36861,0
2001-08-08,36593,36593,36593,36593,0
2001-08-09,36275,36275,36275,36275,0
2001-08-10,35738,35738,35738,35738,0
2001-08-13,35904,35904,35904,35904,0
2001-08-14,36202,36202,36202,36202,0
2001-08-16,35800,35800,35800,35800,0
2001-08-17,35092,35092,35092,35092,0
2001-08-20,35050,35050,35050,35050,0
2001-08-21,35109,35109,35109,35109,0
2001-08-22,35243,35243,35243,35243,0
2001-08-23,35377,35377,35377,35377,0
2001-08-24,35990,35990,35990,35990,0
2001-08-27,35875,35875,35875,35875,0
2001-08-28,35538,35538,35538,35538,0
2001-08-29,35643,35643,35643,35643,0
2001-08-30,34906,34906,34906,34906,0
2001-08-31,34643,34643,34643,34643,0
2001-09-03,34304,34304,34304,34304,0
2001-09-04,34287,34287,34287,34287,0
2001-09-05,33176,33176,33176,33176,0
2001-09-06,32047,32047,32047,32047,0
2001-09-07,31805,31805,31805,31805,0
2001-09-10,31512,31512,31512,31512,0
2001-09-11,29128,29128,29128,29128,0
2001-09-12,29253,29253,29253,29253,0
2001-09-13,29643,29643,29643,29643,0
2001-09-14,27681,27681,27681,27681,0
2001-09-17,27698,27698,27698,27698,0
2001-09-18,27135,27135,27135,27135,0
2001-09-19,26515,26515,26515,26515,0
2001-09-20,25146,25146,25146,25146,0
2001-09-21,23896,23896,23896,23896,0
2001-09-24,25790,25790,25790,25790,0
2001-09-25,26542,26542,26542,26542,0
2001-09-26,27091,27091,27091,27091,0
2001-09-27,27645,27645,27645,27645,0
2001-09-28,29001,29001,29001,29001,0
2001-10-01,28250,28250,28250,28250,0
2001-10-02,28596,28596,28596,28596,0
2001-10-03,28904,28904,28904,28904,0
2001-10-04,29828,29828,29828,29828,0
2001-10-05,29070,29070,29070,29070,0
2001-10-08,29570,29570,29570,29570,0
2001-10-09,29265,29265,29265,29265,0
2001-10-10,30270,30270,30270,30270,0
2001-10-11,30939,30939,30939,30939,0
2001-10-12,30341,30341,30341,30341,0
2001-10-15,29763,29763,29763,29763,0
2001-10-16,30282,30282,30282,30282,0
2001-10-17,30939,30939,30939,30939,0
2001-10-18,30646,30646,30646,30646,0
2001-10-19,29987,29987,29987,29987,0
2001-10-22,30729,30729,30729,30729,0
2001-10-23,31676,31676,31676,31676,0
2001-10-24,31678,31678,31678,31678,0
2001-10-25,30900,30900,30900,30900,0
2001-10-26,31790,31790,31790,31790,0
2001-10-29,31295,31295,31295,31295,0
2001-10-30,30063,30063,30063,30063,0
2001-10-31,30595,30595,30595,30595,0
2001-11-01,30658,30658,30658,30658,0
2001-11-02,30543,30543,30543,30543,0
2001-11-05,31224,31224,31224,31224,0
2001-11-06,30765,30765,30765,30765,0
2001-11-07,31107,31107,31107,31107,0
2001-11-08,31759,31759,31759,31759,0
2001-11-09,31471,31471,31471,31471,0
2001-11-12,30580,30580,30580,30580,0
2001-11-13,31556,31556,31556,31556,0
2001-11-14,31527,31527,31527,31527,0
2001-11-15,31766,31766,31766,31766,0
2001-11-16,32220,32220,32220,32220,0
2001-11-19,33030,33030,33030,33030,0
2001-11-20,32442,32442,32442,32442,0
2001-11-21,32410,32410,32410,32410,0
2001-11-22,32640,32640,32640,32640,0
2001-11-23,32737,32737,32737,32737,0
2001-11-26,32486,32486,32486,32486,0
2001-11-27,31883,31883,31883,31883,0
2001-11-28,31788,31788,31788,31788,0
2001-11-29,31912,31912,31912,31912,0
2001-11-30,31885,31885,31885,31885,0
2001-12-03,31593,31593,31593,31593,0
2001-12-04,32003,32003,32003,32003,0
2001-12-05,33225,33225,33225,33225,0
2001-12-06,33364,33364,33364,33364,0
2001-12-07,33171,33171,33171,33171,0
2001-12-10,32364,32364,32364,32364,0
2001-12-11,32408,32408,32408,32408,0
2001-12-12,31939,31939,31939,31939,0
2001-12-13,31144,31144,31144,31144,0
2001-12-14,30997,30997,30997,30997,0
2001-12-17,32003,32003,32003,32003,0
2001-12-18,31759,31759,31759,31759,0
2001-12-19,31437,31437,31437,31437,0
2001-12-20,31002,31002,31002,31002,0
2001-12-21,31729,31729,31729,31729,0
2001-12-27,32271,32271,32271,32271,0
2001-12-28,32317,32317,32317,32317,0
2002-01-02,32044,32044,32044,32044,0
2002-01-03,32764,32764,32764,32764,0
2002-01-04,32625,32625,32625,32625,0
2002-01-07,32330,32330,32330,32330,0
2002-01-08,32493,32493,32493,32493,0
2002-01-09,32661,32661,32661,32661,0
2002-01-10,31966,31966,31966,31966,0
2002-01-11,32176,32176,32176,32176,0
2002-01-14,31351,31351,31351,31351,0
2002-01-15,31795,31795,31795,31795,0
2002-01-16,31307,31307,31307,31307,0
2002-01-17,31693,31693,31693,31693,0
2002-01-18,31798,31798,31798,31798,0
2002-01-21,31402,31402,31402,31402,0
2002-01-22,31639,31639,31639,31639,0
2002-01-23,31734,31734,31734,31734,0
2002-01-24,31993,31993,31993,31993,0
2002-01-25,32142,32142,32142,32142,0
2002-01-28,32476,32476,32476,32476,0
2002-01-29,32266,32266,32266,32266,0
2002-01-30,32049,32049,32049,32049,0
2002-01-31,32171,32171,32171,32171,0
2002-02-01,32117,32117,32117,32117,0
2002-02-04,31593,31593,31593,31593,0
2002-02-05,31036,31036,31036,31036,0
2002-02-06,30524,30524,30524,30524,0
2002-02-07,30707,30707,30707,30707,0
2002-02-08,30812,30812,30812,30812,0
2002-02-11,30753,30753,30753,30753,0
2002-02-12,30517,30517,30517,30517,0
2002-02-13,31007,31007,31007,31007,0
2002-02-14,31344,31344,31344,31344,0
2002-02-15,30968,30968,30968,30968,0
2002-02-18,30817,30817,30817,30817,0
2002-02-19,30153,30153,30153,30153,0
2002-02-20,30033,30033,30033,30033,0
2002-02-21,30351,30351,30351,30351,0
2002-02-22,30119,30119,30119,30119,0
2002-02-25,30524,30524,30524,30524,0
2002-02-26,30707,30707,30707,30707,0
2002-02-27,31754,31754,31754,31754,0
2002-02-28,31820,31820,31820,31820,0
2002-03-01,32069,32069,32069,32069,0
2002-03-04,32886,32886,32886,32886,0
2002-03-05,32766,32766,32766,32766,0
2002-03-06,33047,33047,33047,33047,0
2002-03-07,32949,32949,32949,32949,0
2002-03-08,33289,33289,33289,33289,0
2002-03-11,33049,33049,33049,33049,0
2002-03-12,32752,32752,32752,32752,0
2002-03-13,33001,33001,33001,33001,0
2002-03-14,33174,33174,33174,33174,0
2002-03-15,33301,33301,33301,33301,0
2002-03-18,33176,33176,33176,33176,0
2002-03-19,33530,33530,33530,33530,0
2002-03-20,33240,33240,33240,33240,0
2002-03-21,33320,33320,33320,33320,0
2002-03-22,33442,33442,33442,33442,0
2002-03-25,33067,33067,33067,33067,0
2002-03-26,33279,33279,33279,33279,0
2002-03-27,33118,33118,33118,33118,0
2002-03-28,33679,33679,33679,33679,0
2002-04-02,33520,33520,33520,33520,0
2002-04-03,33616,33616,33616,33616,0
2002-04-04,33215,33215,33215,33215,0
2002-04-05,33225,33225,33225,33225,0
2002-04-08,32483,32483,32483,32483,0
2002-04-09,32666,32666,32666,32666,0
2002-04-10,33062,33062,33062,33062,0
2002-04-11,32527,32527,32527,32527,0
2002-04-12,32683,32683,32683,32683,0
2002-04-15,32769,32769,32769,32769,0
2002-04-16,33706,33706,33706,33706,0
2002-04-17,33594,33594,33594,33594,0
2002-04-18,33406,33406,33406,33406,0
2002-04-19,33557,33557,33557,33557,0
2002-04-22,33220,33220,33220,33220,0
2002-04-23,33213,33213,33213,33213,0
2002-04-24,33215,33215,33215,33215,0
2002-04-25,32730,32730,32730,32730,0
2002-04-26,32578,32578,32578,32578,0
2002-04-29,32544,32544,32544,32544,0
2002-04-30,32474,32474,32474,32474,0
2002-05-02,31881,31881,31881,31881,0
2002-05-03,31534,31534,31534,31534,0
2002-05-06,31566,31566,31566,31566,0
2002-05-07,31332,31332,31332,31332,0
2002-05-08,31961,31961,31961,31961,0
2002-05-09,31544,31544,31544,31544,0
2002-05-10,31129,31129,31129,31129,0
2002-05-13,31588,31588,31588,31588,0
2002-05-14,32122,32122,32122,32122,0
2002-05-15,32130,32130,32130,32130,0
2002-05-16,32110,32110,32110,32110,0
2002-05-17,31942,31942,31942,31942,0
2002-05-20,31280,31280,31280,31280,0
2002-05-21,31312,31312,31312,31312,0
2002-05-22,30992,30992,30992,30992,0
2002-05-23,30909,30909,30909,30909,0
2002-05-24,30768,30768,30768,30768,0
2002-05-27,30856,30856,30856,30856,0
2002-05-28,30836,30836,30836,30836,0
2002-05-29,30726,30726,30726,30726,0
2002-05-30,30251,30251,30251,30251,0
2002-05-31,30143,30143,30143,30143,0
2002-06-03,29736,29736,29736,29736,0
2002-06-04,28989,28989,28989,28989,0
2002-06-05,28994,28994,28994,28994,0
2002-06-06,28789,28789,28789,28789,0
2002-06-07,28525,28525,28525,28525,0
2002-06-10,28782,28782,28782,28782,0
2002-06-11,29516,29516,29516,29516,0
2002-06-12,28957,28957,28957,28957,0
2002-06-13,28384,28384,28384,28384,0
2002-06-14,27854,27854,27854,27854,0
2002-06-17,28872,28872,28872,28872,0
2002-06-18,28894,28894,28894,28894,0
2002-06-19,28594,28594,28594,28594,0
2002-06-20,27879,27879,27879,27879,0
2002-06-21,27791,27791,27791,27791,0
2002-06-24,27039,27039,27039,27039,0
2002-06-25,27442,27442,27442,27442,0
2002-06-26,27117,27117,27117,27117,0
2002-06-27,27244,27244,27244,27244,0
2002-06-28,28091,28091,28091,28091,0
2002-07-01,28250,28250,28250,28250,0
2002-07-02,27405,27405,27405,27405,0
2002-07-03,26827,26827,26827,26827,0
2002-07-04,27034,27034,27034,27034,0
2002-07-05,28186,28186,28186,28186,0
2002-07-08,28091,28091,28091,28091,0
2002-07-09,27984,27984,27984,27984,0
2002-07-10,27371,27371,27371,27371,0
2002-07-11,26532,26532,26532,26532,0
2002-07-12,26307,26307,26307,26307,0
2002-07-15,25170,25170,25170,25170,0
2002-07-16,25256,25256,25256,25256,0
2002-07-17,25763,25763,25763,25763,0
2002-07-18,26195,26195,26195,26195,0
2002-07-19,25114,25114,25114,25114,0
2002-07-22,24072,24072,24072,24072,0
2002-07-23,23752,23752,23752,23752,0
2002-07-24,23496,23496,23496,23496,0
2002-07-25,23833,23833,23833,23833,0
2002-07-26,23918,23918,23918,23918,0
2002-07-29,25073,25073,25073,25073,0
2002-07-30,25126,25126,25126,25126,0
2002-07-31,25295,25295,25295,25295,0
2002-08-01,24511,24511,24511,24511,0
2002-08-02,24338,24338,24338,24338,0
2002-08-05,23823,23823,23823,23823,0
2002-08-06,24763,24763,24763,24763,0
2002-08-07,24494,24494,24494,24494,0
2002-08-08,25224,25224,25224,25224,0
2002-08-09,25592,25592,25592,25592,0
2002-08-12,25136,25136,25136,25136,0
2002-08-13,25429,25429,25429,25429,0
2002-08-14,24626,24626,24626,24626,0
2002-08-16,25524,25524,25524,25524,0
2002-08-19,26388,26388,26388,26388,0
2002-08-20,26168,26168,26168,26168,0
2002-08-21,26400,26400,26400,26400,0
2002-08-22,26768,26768,26768,26768,0
2002-08-23,26434,26434,26434,26434,0
2002-08-26,26310,26310,26310,26310,0
2002-08-27,26947,26947,26947,26947,0
2002-08-28,25980,25980,25980,25980,0
2002-08-29,25378,25378,25378,25378,0
2002-08-30,25553,25553,25553,25553,0
2002-09-02,25151,25151,25151,25151,0
2002-09-03,24221,24221,24221,24221,0
2002-09-04,24502,24502,24502,24502,0
2002-09-05,24265,24265,24265,24265,0
2002-09-06,24904,24904,24904,24904,0
2002-09-09,24362,24362,24362,24362,0
2002-09-10,25099,25099,25099,25099,0
2002-09-11,25551,25551,25551,25551,0
2002-09-12,24680,24680,24680,24680,0
2002-09-13,24262,24262,24262,24262,0
2002-09-16,24238,24238,24238,24238,0
2002-09-17,23994,23994,23994,23994,0
2002-09-18,23260,23260,23260,23260,0
2002-09-19,22852,22852,22852,22852,0
2002-09-20,22510,22510,22510,22510,0
2002-09-23,21410,21410,21410,21410,0
2002-09-24,21386,21386,21386,21386,0
2002-09-25,21693,21693,21693,21693,0
2002-09-26,22405,22405,22405,22405,0
2002-09-27,22274,22274,22274,22274,0
2002-09-30,21278,21278,21278,21278,0
2002-10-01,21459,21459,21459,21459,0
2002-10-02,21915,21915,21915,21915,0
2002-10-03,21810,21810,21810,21810,0
2002-10-04,21144,21144,21144,21144,0
2002-10-07,21059,21059,21059,21059,0
2002-10-08,20602,20602,20602,20602,0
2002-10-09,20424,20424,20424,20424,0
2002-10-10,21105,21105,21105,21105,0
2002-10-11,21861,21861,21861,21861,0
2002-10-14,21608,21608,21608,21608,0
2002-10-15,23037,23037,23037,23037,0
2002-10-16,22708,22708,22708,22708,0
2002-10-17,23264,23264,23264,23264,0
